# Amplitude, AndersonDarling, Autocor_length, Beyond1Std,CAR_sigma, Con, Eta_e, Freq1_harmonics_rel_phase_1,LinearTrend, MaxSlope, Mean, Period_fit, SlottedA_length,SmallKurtosis, StructureFunction_index_21,ID,Class
1.1213499999999996,0.2196448321762433,1.0,0.38461538461538464,10.0,0.0,372556053.0125752,1.0560550676376177,0.00011576155028305913,170.97777136793275,20.17040769230769,-inf,6.0,0.03287354416711352,1.5126799217744267,TranID1409030010044114444,SN?,1,0
1.5047500000000014,0.9999999984798772,2.0,0.4117647058823529,10.0,0.015151515151515154,16390830.97534414,0.13316326941960366,-0.00021553412207858056,310.6861833140541,20.125261764705886,1.0,6.0,10.438348069991546,1.7421557652438169,TranID1209210010044118805,Flare,1,0
1.5321999999999996,1.0,8.0,0.345945945945946,10.0,0.032786885245901634,2411989.171375096,-0.20989834574480426,-0.0003330977597194563,317.45300419319597,19.331474594594603,0.0,1.0,3.2271739275950466,1.7237310176036338,TranID1310250040014131234,SN,1,0
1.079024999999998,0.8785421742491628,2.0,0.38461538461538464,7.776815354427464,0.0,184221101.90346923,1.7624721415313245,0.00023945484187142964,282.0886416369785,20.07927692307692,0.999998867079212,6.0,-0.3611199779237646,1.379003951016864,TranID801010040034114166,Var?,1,0
1.247399999999999,0.9993023854078954,2.0,0.4146341463414634,10.0,0.0,8020303.380401696,1.0090821418561673,8.71591551501069e-06,123.9939125700732,20.12345609756097,0.9703372710296996,17.0,0.0003095257912448801,1.7310597028857244,TranID1011080040044131101,SN,1,0
1.3054500000000004,0.5262255640769651,2.0,0.3,10.0,0.0,56633542.74889094,-1.8633389656608184,-8.119129223099002e-05,209.60294945984936,19.953226666666673,0.1571703382419577,7.0,-0.09295620178559494,1.6460397983557653,TranID909190070024118250,SN,1,0
1.23785,0.9999999998778232,6.0,0.41,10.0,0.061224489795918366,4823456.084893153,-0.11939881163478328,-0.0002274394466707728,146.4970388423338,19.704732,0.003794793889568271,2.0,1.244926324098898,1.6773412245593682,TranID1310250070034110542,SN,1,0
1.799949999999999,0.9999919228593012,1.0,0.3703703703703704,10.0,0.0,12861563.343001725,0.6206090998749202,-0.00010701950386268691,140.6207665477051,20.00896296296296,1.0,8.0,11.260248608387986,1.9720323293020716,TranID1209150070034133708,SN,1,0
1.3650000000000002,1.0,30.0,0.3715277777777778,10.0,0.07342657342657342,217353.94819962216,0.3977039324062175,-0.0005521476319642254,210.70383411945977,18.261774305555555,0.0,3.0,1.919426013329416,1.4033803965316185,TranID1201030070034134767,Blazar,1,0
1.4053499999999983,0.9167576436232204,1.0,0.4166666666666667,10.0,0.0,88004518.92293806,1.497346794131377,0.0003672869386147395,108.45802850637779,19.918425000000006,1.0,15.0,-1.1607896399363151,1.7911584448684632,TranID711020090024109055,SN/TDE,1,0
0.8878000000000004,0.9999999985113002,1.0,0.29906542056074764,10.0,0.009433962264150943,4114680.30228621,1.4175523638712275,-1.2460150878506155e-05,448.9912805452063,19.31722056074766,1.0,2.0,4.434585885319568,2.147046773801069,TranID809060090024127492,Flare,1,0
3.2133749999999988,1.0,4.0,0.5211267605633803,10.0,0.043478260869565216,1048859.182506313,0.8986608912445103,0.0006076308315966771,196.7671727337455,18.962616901408452,3.5607398769510468e-06,7.0,0.3842812417982096,1.6443606532970931,TranID1010070120014131116,CV,1,0
1.2440750000000005,0.9894359609938828,2.0,0.33663366336633666,10.0,0.030303030303030307,12918772.87977816,-0.014940584079140009,-3.138062327327254e-05,380.5910793376371,19.95308415841584,1.0,5.0,0.21569790634831554,1.693824236126677,TranID909160120034110694,SN,1,0
1.1129999999999995,0.6942153400727765,2.0,0.3296703296703297,10.0,0.0,11364448.654240327,1.4167662283961129,-0.00023650876605917182,201.5384584707837,19.71666923076923,0.07185225674418139,6.0,0.1958164337144348,1.8218186822314288,TranID1309120150014104855,AGN?,1,0
0.9152500000000005,0.7939423763379283,1.0,0.3181818181818182,10.0,0.0,51384329.96850666,0.21611186125276527,0.00018967379097681203,238.68317610824457,20.09476136363636,1.0,5.0,-0.5411239355060089,1.597169397597337,TranID1512020150014110836,Unknown,1,0
1.2053999999999991,0.9999999824547162,1.0,0.16666666666666666,10.0,0.0,1618908.2379756728,0.3997305918190003,0.000976670005774963,146.9369504187323,19.010716666666667,4.19779957006039e-05,7.0,2.407759636990631,1.910359695387008,TranID810090150024205441,SN,1,0
0.240475,0.9999999999968644,1.0,0.22340425531914893,10.0,0.005376344086021507,5419236.3860036135,0.2294311912504307,-3.6175926864860245e-05,87.16421448040977,16.76708670212766,1.0,6.0,6.939781637070628,1.99621226576484,TranID1009160150044112016,SN,1,0
1.0409000000000006,0.965853974858936,1.0,0.24489795918367346,10.0,0.0,42790664.24475962,0.9020139578598384,-0.00023401265119881421,188.3795636429069,19.859944897959185,1.0,5.0,-0.5130559088143491,1.6564584690494726,TranID1210090180034141802,SN/AGN,1,0
0.5646499999999985,1.0,3.0,0.4140625,10.0,0.0,643852.3451174286,1.3578421463409929,1.7423662640674027e-06,52.58905079525531,17.5457609375,0.0,9.0,-0.6885515212358522,1.9740112638753928,TranID1208280210014111715,Var,1,0
2.894625,1.0,2.0,0.4957983193277311,10.0,0.042735042735042736,734769.1878196667,-0.4737015578763876,-0.00025018953855133525,392.9409775840873,19.521119327731093,0.003384989711587627,1.0,2.3323011913976615,1.5315934144862169,TranID1011271040014129121,CV,1,0
1.546175,1.0,5.0,0.4013157894736841,10.0,0.04,2381675.4005485354,-0.15143150722513732,-0.00021905666060502532,254.37631566729755,19.85969276315789,0.060782558433887024,3.0,1.8711765960600057,1.621213623362419,TranID1201041040034112466,SN,1,0
0.9497000000000018,0.7881697464921317,2.0,0.2880434782608696,10.0,0.01098901098901099,3351526.410450285,-0.9719579876118304,-0.00013583565763042034,271.808806795359,19.60960760869565,9.327126416547316e-06,1.0,0.4401686309645969,1.6743152619613135,TranID1107011040034131568,Blazar,1,0
0.6658000000000008,0.9999997644166114,30.0,0.3786407766990291,10.0,0.0065146579804560255,368691.769061367,-0.6250797559315009,-0.0003221189281007746,258.13406195985834,17.890532038834948,0.0,1.0,0.5761195392085865,1.6524421486900798,TranID1210211070014111403,Blazar,1,0
0.9749500000000016,0.9999881649576506,3.0,0.36693548387096775,10.0,0.02032520325203252,580131.0518009602,0.7661536941652218,6.97185369913424e-05,187.6587691533393,18.08140927419355,3.438846984948896e-10,2.0,-0.3104347689139901,1.8186083703562068,TranID1006111070024108613,Blazar,1,0
1.1084750000000003,0.5859304109268431,1.0,0.296551724137931,10.0,0.0,9707034.685995603,-0.13265339310324564,-0.00025598332738277464,471.4978966873938,19.949335862068967,0.0,5.0,0.2632616178894227,1.8447830196845776,TranID1509181070024115810,AGN,1,0
